title,context,price,upload_date,location,status,imgUrl,url
휴대폰 자바라 거치대 아이폰 갤럭시 거치대 침대거치대,"쿨거시 반택포10000 혹 직거래 7000
이사오기 전 몇번 쓰다가 아이패드 구매로 사용안했습니다
리뷰 엄청 찾아서 산거라 엄청 튼튼하고 좋아요
✔️상세사이즈 상세컷 연락주세용
✔️여러개 구매하시면 네고가능
✔️쿨거시 일부 네고가능
✔️직거래 달성공원역
✔️반값택배시 2,500원 추가(1키로 이상 3,000원)
🔴불발너무많아 선입금 아닌 경우 먼저 오시는분이 임자입니다",10000,2024.06.04,중구 달성동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/56b5d03a7de19a6e3d5d1b7605225c1a81f2d66598fe270973ebd784dd5ea100.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780428728
"
아이폰 13 128 스타라이트 팝니다,"아이폰 13 128기가 스타라이트 팝니다.
2022년 3월중에 구매하였고, 깨끗히 사용하여 생활 기스 조금 있습니다.
포장박스는 없으며, c타입 충전잭은 있습니다.
직거래는 안중 터미널 근처에서 하겠습니다.
쿨거래시 네고있습니다.",500000,2024.06.04,평택시 안중읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/12901522895df7f6ec83f26b34a56cb7ddad0aee97e1ed67afe16fafb2df3ea9_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780428732
"
아이폰xs 256g 로즈골드 팝니다,"아이폰xs 256 로즈골드 팝니다.
액정 상부 깨져있습니다.
휴대폰 사용은 잘됩니다.
뒷부분 깨끗합니다 흠집도없습니다.
옆부분 생활기스 조금 있습니다.",180000,2024.06.04,사천시 사남면,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/6ec8868f8842bb4adfc436316e1bac6e7d8762cfd54cdd9d0ddfdbfbd1029b9d_1.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780428761
"
아이워크 아이폰 미니 보조배터리(8핀) 팝니다,"보조배터리 충전기도 같이 드려요
민트색이고, 보조배터리 윗쪽 덮개 부분 색 변한 부분 있습니다.
직거래 희망합니다.",15000,2024.06.04,계양구 계산3동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/a22f63ffffd9d7e4f1dc7f27d108e423afb6d93042c70005774f703b9ca77788.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780429134
"
새상품)변색없는 투명케이스 아이폰13,"스티커 개봉하다 잘못산걸알아서 🥲
새겁니다",4000,2024.06.04,창원시 성산구 반림동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/e620b34a78fab80988fd9b62d359a49d1e46e3d0e2a48ef0d7f9779b6e67ea87.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780427159
"
아이폰11 배터리 팝니다,"일주일 미만 사용품입니다.
배터리 부착 테이프 새거 같이 드립니다.",18000,2024.06.04,달서구 상인동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/bb4a462361e9f5419063b47a5d7ee2e3ef3c7476fbc1a68a9f2bc677256a7d9a.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780427171
"
아이폰se2 128g 화이트,"아이폰se2 화이트 128g
배터리 성능 77%
외관 s급입니다",180000,2024.06.04,강서구 가양동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/dc3e1f5f42a31a87c1eb8182d6bae375750e182f64eede4cc6d1dc17371dee51.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780427304
"
아이폰13 핑크 256기가 싸게팝니다.,"6월 6일 까지 쿨거래시 만원 네고 드립니다.
아이폰은 삼성페이가 안되어 불폄해
갤럭시 플립으로 갈아타면서 판매합니다.
-케이스,방탄 필름 붙이고 애지중지 사용하여
A급 자부합니다.
-아이폰,박스,정품케이블(1달사용)
-아이폰13 핑크 256G 자급제 판매합니다.
-액정기스, 외관상 하자 전혀 없습니다.
-외부에 정말 미세한 잔기스 정도는 있슬 수 있습니다.
-사설수리이력 x
-찍힘이나 큰 스크레치는 전혀없습니다.
-배터리 성능 87%입니다.
-알코옥 소독 완료
바로 깔끔하게 사용하실수 있게
-방탄액정보호필름 4개,카드 투명케이스1개, 일반투명케이스 4개 구매하시면 같이
드립니다.",600000,2024.06.04,중구 중림동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/bf89aa29f87ea8a7513981deea6deb45d6fc207bf7ad331eb97b5c6d14f0ee23.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780427554
"
아이폰 정품 충전기케이블 C to 8핀,아이폰 정품 충전기케이블 C to 8핀 미사용품입니다.,15000,2024.06.04,아산시 모종동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/0164d3d96e89d550454e14c574c4df986a66698a397d79d63b09778f09370887.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780427654
"
아이폰 14프로 256기가 실버 판매합니다. 애플케어플러스 2025년 6월 말까지 사용가능합니다,"아이폰 14 프로 256 실버 및 화이트
iPhone 14 Pro 256 Silver or White
리퍼 새상품
Brand new refurbished iPhone 14 Pro 256
배터리 성능 최대치 100%
Battery Performance Maximum 100%
애플케어플러스 2025년 6월 23일
AppleCare+ until June 23 , 2025
지난 5월 21일에 리퍼 받은 제품입니다.
새제품이라 설명할게 없습니다.
직거래 가능 : 강남 일대",1000000,2024.06.04,강남구 개포1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1621974299ff6bd95e8155c58df4c0587ab721ef863a2834d1bc6ee079eeac41.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780427660
"
아이폰 정품 케이블 8핀 8 to C,"정품 8핀 케이블 판매합니다. 세재품입니다 필요하신 분 사가세요🙂‍↕️
거래는 비대면 거래로 집앞까지 와주셔야 합니다🥺🥺",8000,2024.06.04,창원시 마산합포구 완월동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/303fd4187c15aff53a1ea9fc3b154cc8061b0d47aa34e30c0ff1bcec9001d414.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780424379
"
아이폰 SE1 스페이스그레이,"아이폰 SE1 스페이스그레이
화면 깨진거 전혀없고 제가 구매할때 25만원주고 비싸게 구매해놓고서 막상 쓰지도 못했어요 ㅠㅠㅠ 옛날 감성 진짜 제대로에요..!!",230000,2024.06.04,화성시 안녕동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/c9abfec8a3701ed628b431c4b0326017153a8bebb8d791b7ee1e0122ee0b7bd3.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780424622
"
아이폰13미니 화이트 128기가 S급 팔아요,"S급 입니다! 배터리 성능상태 100퍼에용:)
박스&충전기 없는 단품이에용! 필름은 붙어있고, 투명케이스 껴져있어용~ 세컨폰으로 얼마 사용안했습니당
연락주세용! (중고특성상 환불불가! 예민한신분은 피해주세요)",490000,2024.06.04,서구 백석동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1d510e092c4b00dc001d9153f757a26f50a8140c19b4c55d54dc86edd8694888.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780426406
"
아이폰12프로 128기가,"화면 하단에 작은 멍
사진마지막장 찍힘
폰 위아래좌우면 기스 좀 있습니다
128기가이고 베터리효율79입니다!",300000,2024.06.04,김해시 내외동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/83b59892ca36d814d75b1ebd2bb9e82abef6e06ea3e5a65bf91f9e19f1b9b4ec.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780426621
"
케이스티파이 아이폰14 케이스,까진거 하나도 없고 깨끗합니다 궁금하신거 채팅 주세요,10000,2024.06.04,서구 원대동3가,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/ecb22e9a89b92a8d5738c8d4592780e5c37c2b4fbda9183bfe9fc28a5c5b83f3.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780426881
"
"아이폰 15 plus 리본투명케이스, 사생활보호필름 4장","아이폰 15플러스 구매하려고 사놨었는데
다른 기종 구매하게 되어 판매합니다
포장 뜯지 않은 새 제품입니다
사생활보호필름 4장 -> 1.0
리본 투명케이스 -> 0.6
두 개 같이 구매하시면 1.5에 판매합니다!
직거래, 반택 가능해요",6000,2024.06.04,동작구 상도동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/a1959ee91611136370c3f414a54c09fa363904f9cb188f3f3835b1617e4040f4.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780427099
"
아이폰12프로 128기가 (그라파이트) 판매,"아이폰 12pro 그라파이트 128기가
새폰 기변으로 인해 판매합니다
좌측 상단 모서리 흠집이 있는데 케이스 끼우면 보이지 않고, 그외 스크래치 없습니다. 그리고 구매할때부터 강화유리 부착으로 액정 스크래치 전혀 없습니다. 배터리 효율 80%
박스와 사용하지 않은 케이블 포함 풀박스 입니다
그리고 사용하지 않은 강화유리 함께 드립니다.",420000,2024.06.04,전주시 덕진구 혁신동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/47f64f873ea6e19204b4bd3d7cd6880c3ccf568c3a18a435bb6aa999f4fb4df5_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780423367
"
아이폰 13미니 레드,"128기가이구 배터리효율은 78퍼센트에요
사진에 있는 구성품 드려요
가양역 부근 직거래해요",300000,2024.06.04,강서구 등촌제1동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/309fce00f328a097bc0b31656effdd2bb618ecf932c7e366b8bd5ea6f72a4196.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780423651
"
아이폰 15 128g 블랙 s급 팝니다,"아이폰 15 128gb 블랙 팝니다
최초 개통은 위 스샷 보시면 됩니다
배터리도 98퍼로 양호합니다
박풀구성에 케이블 사용안했습니다
맥세이프케이스도 같이드립니다
선택약정으로 개통했던폰이라 선약할인 가능합니다
정상해지 완료됐습니다",850000,2024.06.04,서구 가정동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/cbcfd6f1994085937c64076de0a0d533bc50081482d244ae50743c4f911c3732.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780423883
"
아이폰12미니 블루 64기가 액정깨끗합니다,"액정깨끗합니다 잔상없습니다 전체적으로 상태 좋아요
SKT KT LG 알뜰폰 유심 넣어서 바로 쓰면됩니다 연락주세요 ^^",190000,2024.06.04,금천구 가산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/7c8df0a0cdb454c51f1ba82ba6c74b813fd4fcd6ca3ee636a418a74d011848b9.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780424014
"
아이폰7 128 새것같은 상태 정품 완전 공기기,"집에서 멜론 (노래)만 들음
밖에
갖고 나간적 없으요
액세서리 모두 미사용
소장용으로 갖고 있다가 팝니다
케이스랑 케이블 같은 것도 찾아봐서 더 드립니다",170000,2024.06.04,연수구 청학동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/682c5cd65fc54fe041d7ecf1a036ce6245534571fa8948e153d94dec1e174dfb.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780424039
"
마샬 액톤3 크림색 acton3 뱅앤올룹슨 블루투스 스피커 미개봉 새제품 판매 아이폰 에어팟 아이패드 애플워치 맥북,"새제품으로 크림 색상 입니다
하나 잘쓰고 있는데
선물받아서 판매해요
인테리어용 + 캠핑용 + 블루투스 스피커 필요하시고 관심있으신분 연락주세요.",350000,2024.06.04,성남시 분당구 판교동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1fa4674bdca30f687cad891919bd4f3c0b0d08c78b5d154f26b591e3986a873a.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780424057
"
아이폰13미니 급처분합니다,아이폰13미니 핑크 팔아요 용량128기가 이예요 배터리 성능 최대치 91%입니다 급처분해요 박스도 다 있습니다,500000,2024.06.04,전주시 완산구 서신동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f3a97a0a753a05ea8fdeb3c1a306693f2d294baabbe2114af93d04de19b91893.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422725
"
아이폰 12프로 256기가,화면 생활 기스 있고 모서리쪽에 찍힘 살짝 있어요~,500000,2024.06.04,성남시 중원구 도촌동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b86cb42c053e00da42ef213cc84d30399ef24cbcaf5bf47c56a9c22f4b538a02.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422819
"
신지모루 액정필름 아이폰14프로,"어제 쿠팡에서 구매했는데
아이폰14를 프로로 주문해서..
모델명 확인도 안하구 비닐을 먼저 뜯어버려서
교환이 안된다네요ㅠㅠㅠ
필요하신분 연락주세요~",6000,2024.06.04,성남시 수정구 태평3동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/e829f4864b653207211b395c47752ddd68d97feb6e6e9eac407735b81e28a755.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422825
"
아이폰 15pro 프로 256 미개봉,"용량 : 256GB
색상 : 네추럴티타늄
미개봉입니다.",1380000,2024.06.04,중구 약수동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/5bed24595dd6e2b36d90706366b3918e3c7dd59466dd5d908a8f9a4d328c3c5f.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780423005
"
아이폰 15 프로 512 블랙 티타늄,"기기변경으로 판매합니다.
배터리 아직 100%이며, 유튜브 등 동영상은 거의 시청하지 않았습니다.
슈피겐 액정보호필름 2장 패키지에서 1장은 지금 붙여있고, 남은 것 같이 드립니다.
사진에 없지만, 슈피겐 카메라렌즈프로텍터도 1장 남은 것 같이 드립니다.
박스 풀셋으로, 케이블 미사용입니다.",1400000,2024.06.04,연수구 송도동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/b24752739be61669212c718bf8244dfb4f941a21d418454897753150a1e97e7e.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780423264
"
아이폰14프로 128G 딥퍼플 애케,"아이폰14프로 128G 딥퍼플
애플케어 24년09월까지
배터리 90%
기기상태 S급 입니다
자급제폰 입니다
충전기 없습니다",860000,2024.06.04,김포시 양촌읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/39306eef5be69bedd67c63c383f2d5693e1ac891258367aadda46c0405cf3e5f_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780423360
"
"아이폰 11, 64GB, RED, 배터리 79% 팔아요 (풀박)","새폰 구매해서 사용하던 폰 팝니다
한번도 수리한적 없고 배터리도 교환한적 없이 썼습니다
자급제라서 선택약정 가능한폰입니다
모든 기능정상 동작하고, 구매하자마자 케이스랑 액정보호필름 껴서 기스나 찍힘 거의 없습니다
기존에 쓰던 케이스랑 남은 액정보호필름은 같이 드리겠습니다
풀박스중에 8핀선만 사용해서 사용감이 있고 나머지는 보관만해서 새것입니다",230000,2024.06.04,세종특별자치시 보람동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/228e8299676b0dfa1aac80095dacf90fac1d4f2d9b4eb9b5df6cfb231cb616c0.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780421920
"
아이폰 13 pro max 1tb 팝니다,"아이폰 13 pro max 1tb 팝니다 배터리 성능 87%
광나루역 3번 출구 앞에서 거래 희망합니다",900000,2024.06.04,광진구 광장동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/bedf621ca721f1765793b04eef2fa958b9fdc84a8124e2fd34ba7c3af0d80a46_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422160
"
아이폰 se2 128gb 화이트,"사진에 보이는 상태입니다.
케이스 및 보호필름 사용으로 기스 거의 없습니다.
배터리는 정품으로 한번 교체했고 현재 86%입니다.
직거래만 가능합니다.",200000,2024.06.04,중랑구 면목동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/5e3e36bcb6aaf9e1522577c931c7d087d33d38c567c9f1e97f33d78ee0a2ea12.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422190
"
아이폰15프로 EENK잉크 폰케이스,방금 막 필름 뜯었는데 기종 잘못 선택한 걸 이제 알았네요 🥲🥲 아이폰15프로입니다!!,70000,2024.06.04,강동구 명일동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/40ec6ecb53f37ee5411da17ccb600585623ba4593f42b56576c817233f84608e.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422318
"
아이폰13미니 케이스,하자없어요 신림역 대학동 직거래원합니당,20000,2024.06.04,관악구 서림동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/a165616e4565da86868754d4134a766cb193702677963782d4269c926de75a14.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422337
"
아이폰11프로 / 64G / 배터리74% / 외관S급,"- 수리이력 X
- 마지막사진 조그마한 데드픽셀 있습니다
- 초기화 완료 / 배터리효율 74%
- 액정기스X / 찍힘X / 기스X / 외관 S급
- 모든기능 정상이고 정상해지된 공기계 입니다
- 기기단품 입니다
택배는 롯데택배 이용하여 당일발송 해드립니다!
직거래는 '맥도날드 비산DT점' 에서 가능합니다",270000,2024.06.04,안양시 동안구 부흥동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/1edc727b6adf5cb90703126416a343dc14a1ceb1df87b66d3e2be301a0609564_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780422591
"
아이폰12미니,"아이폰미니 부품용 팝니다.
동작 잘 안됩니다~
부품용으로 쓰실분 연락주세요^^",130000,2024.06.04,천안시 서북구 백석동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/89e29b486494c3e3c3a2b559430a610d3ed6a56cc5785ffa38cc7d7c93bd8dd0_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420887
"
아이폰 xs 골드 64기가,"사진 찍으시는 세컨폰으로 쓰기엔 전혀 문제 없습니다.
보시는 거와 같이 액정 끝부분 살짝 깨졌고 티는 많이 안 나용
가운데 줄이 생겨서 싸게 내놓습니다. 수리 받으시면 새폰처럼 쓸 수 있어요 !!
수리 안 받으셔도 가장 중요한 xs 카메라는 문제 없습니다!!!
배터리 76퍼
직거래 부천시청역 / 택배 가능",170000,2024.06.04,부천시 중동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/d1b3c69797ed5416f4f66f2b701fc28d56427a6db55cad098fbe4d6c27757a85.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780421037
"
아이폰13 프로맥스 128G + 애플워치4 44mm 팝니다,"아이폰13 프로맥스 128G, 애플워치4 44mm 팝니다.
* 아이폰13 프로맥스 128G
- 그래파이트 색상
- 배터리성능 93%
- 외관 모서리 긁힘 있습니다. (사진참고)
- kt공기계이며, 정상해지 폰입니다.
* 애플워치4세대 44mm
- 로즈골드 색상
-44mm 스트랩 및 검은 케이스, 충전기 포함합니다.
- 아이폰 및 애플워치 모두 풀박스입니다.
- 아이폰 정면액정에 지문방지필름 새것 붙였는데 구석에 먼지한톨 들어갔습니다. 신경쓰이신다면 다시 붙여 사용하시면 될것 같습니다.
- 아이폰 새거 투명케이스도 필요하시면 드립니다.
- 아이폰 및 애플워치 따로도 판매합니다.
아이폰 - 800,000 // 애플워치 - 100,000
- 두 제품 모두 네고문의 받지않습니다. 네고문의채팅 답변하지 않습니다.
- 중고거래 특성상 환불은 불가합니다.
- 택배거래없이 전부 직거래만 합니다.
(하단역 2번출구)
- 궁금하신것 물어봐주시고, 거래시 확인후 거래 부탁드립니다.",900000,2024.06.04,사하구 하단동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/cdc1ba39ec40baa9e3bf6ed70b6625d813ce1ca0cc5368d7e10e0a8aa19ed98b_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780421311
"
아이폰12화이트 128G박풀셋,"아무하자없고 액정,,전후면 모두깨끗해요
배터리성능 80%
구성품 박스그대로있고
네고 사양합니다
쿨거래시 낮시간에는 제가 갈께요",340000,2024.06.04,사천시 곤양면,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/23fc598b6957fc25bbe1f30a8564ebf42473601c58c61ae3a9eeb28a9c7afa87.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780421569
"
아이폰se 노혼 배터리,"아이폰SE2 노혼 배터리 입니다
딸 폰 배터리 효율 70%라
자가 교체하려고 구매했는데
폰이 고장나는 바람에
필요 없어서 판매합니다",22000,2024.06.04,천안시 서북구 직산읍,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f60517f96e713a0b88ec4be2392e8a4d8dede3b6767ca6d8cf5883e99c7fddbb_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780421688
"
아이폰12정품케이스/컴콰트,"애플 홈페이지에서 구입한 정품 케이스입니다
왼쪽 모서리 부위 포함 하자 있습니다.
사진 참고해주세요~!
나올 당시 시즌컬러 라고해서 구입했었는데 하자 있어도 소장할까 하다 당근에 내놓습니다~
(직거래만 가능합니다)",20000,2024.06.04,금천구 가산동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/520ececd0a256067dee3bb7dfd7278544d037816b88607eb1c013f833ba0c4cf.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780421914
"
아이폰 15 투명 방탄 케이스 (새상품),"하나는 카드 겸용 투명 방탄 케이스
둘은 일반 투명 방탄 케이스 입니다.
각각 1,500원에 당근합니다.",1500,2024.06.04,송파구 오륜동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/41c61bab223d1719e7a66ea7a79b3d11f8f90a4602b8f24ed2cc52039935ad8b_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420415
"
"아이폰 6 -64기가,깨진곳 없음,배터리성능90,스페이스그레이","액정에 대각선으로 번인현상이 미세하게 있으나 실 사용에는 지장 없으며 유튜브 시청시에는 사라집니다(직접 확인해보시고 구매하셔도 좋습니다)
깨진 곳 없습니다
카메라 손상 없어요
패션용이나 감성용으로 좋습니다
박스,충전기 없어요
직거래만 합니다",115000,2024.06.04,대덕구 비래동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/42f671ef0742189f2291cbe1359517ffea2d8363087f10422a43daf364bd7e4e.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420421
"
아이폰13미니 핑크 128gb,"22년 10월에 구매햇구
잘작동되여",300000,2024.06.04,평택시 비전동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/ed26ded4d5b3a00bf458851334932a8cb4b967750a474c45851d3790c7482691.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420471
"
6/5까지))아이폰 15프로 실리콘 케이스 사이프러스 그린,"아이폰 15프로 실리콘 케이스 사이프러스 그린 색상입니다!
이런걸 깨끗하게 사용하는 성격이라 사용감은 있지만 대체로 깨끗합니다. 구매 연락주세요!
직거래 희망합니다
거래 후 교환 환불x",35000,2024.06.04,부천시 소사본3동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/802f927c0b3c4cdddf18a3bbbf96430ceb171c4af8ebd4bfc4fa73c4fd834114.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420503
"
아이폰 13프로 크로우캐년 케이스,"크로우캐년에서 판매하는 아이폰13프로 하드 케이스입니다.
원가 24,000원이며 두번째 사진처럼 깨짐있습니다. 나머지는 상태 모두 깨끗합니다.",10000,2024.06.04,동대문구 회기동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/54533a893e366c1cf507c8f50a57fa16577a74172611f7015bcf735694eee1a3.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420602
"
아이폰12 미니 128기가,"스크래치나 깨짐 전혀 없어요
완전 S급입니다
배터리 성능 84%입니다
박스랑 충전기선도 같이 드려요
필름도 붙여져 있고 투명케이스도 끼워져있어요 필름도 안깨져있고 투명케이스도 산지 별로 안되서 깨끗해요
여분 필름 한 장도 드릴게요",300000,2024.06.04,유성구 전민동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/8b509bc23f384c21dbb3864778c9e86773c54a65430b7c4a6cb10d4b42aa841c.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420711
"
아이폰 12pro 사생활 필름,"폰 바꿔서 판매해요 새거예요
저 잘붙여서 원하시면 제가 붙여드림 ㅎㅎ",6000,2024.06.04,연제구 연산제2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/6df04ae57f06a19382405aa259f6bcf57b9dbfc206a77d7076b38af475caf42e.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780419563
"
아이폰 X 부품용,유심 인식도 안 되고 사진처럼 화면에 멍도 있고 뒷판도 깨져있어요 가격 제안 받으니끄 편하게 연락 주세용,100000,2024.06.04,서구 청라2동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f4ade64bbef8fa1eb7c56f3a69459eecad3fd705344422dd1cdac6bd1c18fcce.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780419628
"
6/5까지))아이폰 15프로 실리콘 케이스 사이프러스 그린,"아이폰 15프로 실리콘 케이스 사이프러스 그린 색상입니다!
이런걸 깨끗하게 사용하는 성격이라 사용감은 있지만 대체로 깨끗합니다. 구매 연락주세요!
직거래 희망합니다
거래 후 교환 환불x",35000,2024.06.04,영등포구 여의도동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/bf30e6e83ef879f6aab060c9a5b526f50214dd15e68a762725ffd1b6d6c8899d.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780419931
"
아이폰 티머니 스티커카드 판매합니다!,"사진 외에 궁금하신 점 있으시면
채팅 부탁드려요!
스티커카드가 뭔지 어떻게 쓰는지 궁금해
하실 분 계실 것 같아서
아래 링크 첨부해둘게요 ☺️
⬇️🌀
(운영 정책에 의한 URL 자동 숨김)",10000,2024.06.04,금정구 장전동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/bd6efa67b5d45c5cdb24bde52759e7f427d6629c23487cedd4b015fc1c0ebf60.jpg?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780419968
"
아이폰 se2 128g 팝니다,"전면액정, 후면유리 깨짐이나 기스없이 깨끗합니다
터치아이디를비롯한 홈버튼, 스피커, 카메라, 통화기능 정상작동 합니다
배터리 성능은 79% 입니다
상태가 양호합니다
아이폰박스에 넣어 함께드리겠습니다",120000,2024.06.04,군포시 산본동,0,https://dnvefa72aowie.cloudfront.net/origin/article/202406/f3303cc68f200f5201852cb9f488c26d0ec929ccb5713c6dfb50890a03f9f8ec_0.webp?f=webp&q=95&s=1440x1440&t=inside,"https://www.daangn.com/articles/780420226
"
