title,context,price,upload_date,location,status,imgUrl,url,condition
맥북 에어 m1 256 판매합니다,"맥북 에어 m1 256기가입니다!

기기작동은 너무 잘 되는데 외관 기스랑 화면 파손이 있어 싸게 판매합니다
사용하시는데는 아무런 문제 없어요!
(6번째부터 하자 사진입니다)

맥북 사놓고 한 거라곤 사진 찍기밖에 안 했습니다…

올 초기화 시켜 둔 상태고 배터리 잔량 90대 였던걸로 기억하는데 사진을 찍고 초기화를 시킨다는게 확인만 하고 초기화를 시켜버려서 사진은 없습니다 ㅠㅠ
90 중후반대는 확실했어요! 

사진 확인 하시고 연락 부탁드립니다~

*급처라 번개페이는 안 받습니다 ㅜㅠ 
*직거래도 가능합니다!
*박스는 있으나, 충전기는 변색이 생겨 드리지
않습니다 ㅜㅜ",540000,2024.04.00,인천광역시 중구 운서동,1,https://media.bunjang.co.kr/product/258304611_1_1711635524_w856.jpg,https://m.bunjang.co.kr/products/258304611?original=1&content_owner=4554152,사용감 많음
맥북 에어 15인치 m2칩 256기가 8기가메모리 모델 스페이스그레이 미,"애플 2023 맥북 에어 15인치 m2칩 256기가 8기가메모리 모델 스페이스그레이 미개봉 새상품 팝니다!! (모델명 mqkp3kh/a)

사진에서 보시다시피 박스도 개봉하지않은 미개봉 신품입니다!!

정가는 1,890,000원 짜리입니다!

합리적인 선에서 네고도 가능하니
편히 연락주세요!!",1500000,2024.04.00,서울특별시 강동구 성내제3동,1,https://media.bunjang.co.kr/product/258801898_1_1712146753_w856.jpg,https://m.bunjang.co.kr/products/258801898?original=1&content_owner=80923842,새 상품
(신품급) (애케플) 맥북에어 m2 13인치 256g 미드나이트,"제품명 : Apple M2 13형
 램: 8g / 256기가 
구입연도 : 23년 2월
상태 : SSS (기스 찍힘 xxx)
색상 : 미드나잇블루
배터리 성능 100%
사이클횟수 : 15회
애케플: 2026.2.24 까지

상태 이보다 좋을수 없는 sss 입니다
유튜브 몇번 보고 인터넷 서핑한게 전부여서 사용감 아애 없고 잔기스 찍힘 전혀 없습니다 어댑터 제외 풀박스입니다 어댑터 필요하시면 하나 넣어드립니다!
애케플 가입 되어 있습니다!!

쿨거시 110까지 가능 네고불가!",1120000,2024.04.00,대구광역시 달서구 죽전동,1,https://media.bunjang.co.kr/product/259191260_1_1712493931_w856.jpg,https://m.bunjang.co.kr/products/259191260?original=1&content_owner=9992988,사용감 없음
맥북 에어 13 M2,"애플 맥북을 쓸려고 샀는데 막상 방치만 해서 다시 팔게 되었습니다 들고 나간적도 없어서 그냥 거의새상품이에요
자세한건 연락주세요 :)

이번주 까지 안팔리면 글 내립니다 !",1000000,2024.04.00,부산광역시 중구 부평동,1,https://media.bunjang.co.kr/product/256989145_1_1710952985_w856.jpg,https://m.bunjang.co.kr/products/256989145?original=1&content_owner=6339078,사용감 없음
리뷰작성용 4/1배송 맥북에어m2 미개봉,4/1예약배송건 리뷰작성용 글,100,2024.04.00,-,1,https://media.bunjang.co.kr/product/258661818_1_1711942423_w856.jpg,https://m.bunjang.co.kr/products/258661818?original=1&content_owner=82519272,새 상품
맥북에어 M1 256GB 팝니다,"맥북에어 M1 판매합니다
메모리 8GB / 저장 256GB 입니다
계속 집에서만 사용을 했었는데
미세 찍힘 2개 생겼네요
사진 첨부했으니 참고부탁드립니다
다른곳들은 다 깨끗하고
액정도 깨끗합니다
구성품은 충전어댑터,케이블,맥북 입니다",650000,2024.04.00,부산광역시 부산진구 부전제1동,1,https://media.bunjang.co.kr/product/257094248_1_1711334278_w856.jpg,https://m.bunjang.co.kr/products/257094248?original=1&content_owner=74409011,사용감 적음
맥북에어 m2 기본형 풀박스,"쿠팡에서 작년 7월에 맥북에어 m2 기본형 미드나이트 색상 모델입니다!
배터리 성능은 100프로고 집에서만 조금 사용해서 찍힘 기스 전혀 없습니다!!
풀박스입니다!!",1050000,2024.04.00,서울특별시 서대문구 홍제제1동,1,https://media.bunjang.co.kr/product/254222829_1_1711330957_w856.jpg,https://m.bunjang.co.kr/products/254222829?original=1&content_owner=8771003,사용감 없음
맥북 에어 13인치 M2 스페이스그레이 8코어 256GB 8GB 미개봉,"미개봉 새제품입니다
챗 주세요",1160000,2024.04.00,서울특별시 강동구 암사제3동,1,https://media.bunjang.co.kr/product/259002932_1_1712203932_w856.jpg,https://m.bunjang.co.kr/products/259002932?original=1&content_owner=75428840,새 상품
맥북에어 m2 15인치 미드나잇(24렘/1tb) 단순개봉풀셋,"맥북에어 m2 15인치 미드나잇(24렘/1tb) 단순개봉풀셋
#싸이클 3회 보증24년12월22일
#프로상점  구매자 수수료 무료^^
# 100프로 안전결제만 가능
(이거다 싶으신분 게시글 안전결제 하세요)

맥북에어 m2 미드나잇 색상 이에요^^

가격보고 놀라셨쥬?ㅎ

24렘 1tb제품 이랍니다.(정가300만원대 제품)

단순개봉 s급 맥북에어 15인치구요

렘 높은거에  1tb 필요하신 수준있으신분~^^

언능 겟 하세요

파우치 새거로 하나 챙겨드립니다.

궁금사항 질문사항  톡 부탁드려요^^

#환불 및 교환 사항
당일이상  발견시  100% 환불 교환가능합니다.
2일 이상 지나고 발견시  협의를 통해서만 가능합니다.

#번개페이만 가능합니다.(수수료면제)
#택배거래시 우체국 택배로 선불로 보내드립니다.
#천안아산지역 직거래 가능합니다.

    (네고문의는 절대 하지 말아주세요 부탁요^^)

이가격에 구매 가능하신분 궁금사항 쳇주세요^^

##이외 질문 궁금사항 번톡주심 늦더라도 톡드립니다.

feat. 입고되고 신규애플제품 업데이트합니다^
(팔로우 하심좋아요~ 알람 울려요~)
#Star of God's kingdom!",1999000,2024.04.00,충청남도 천안시 동남구 청룡동,1,https://media.bunjang.co.kr/product/258796946_1_1712042153_w856.jpg,https://m.bunjang.co.kr/products/258796946?original=1&content_owner=5215934,사용감 없음
맥북 에어 m1,"안녕하세요 밤톨이🌰 수퍼입니다!🏠

맥북 에어 m1 판매합니다!😆😆 
케이스 끼운 채로 사용해서 사용감 거의 없습니다!!
256GB, 8GB lam, 스페이스 그레이, 배터리 95%
충전기, 박스 보내드립니다!

저렴한 가격으로 좋은 제품, 안전하게 구매하고 싶은 분은 편하게 연락주세요👏👏",719000,2024.04.00,경상북도 경산시 진량읍,1,https://media.bunjang.co.kr/product/257295826_1_1710944045_w856.jpg,https://m.bunjang.co.kr/products/257295826?original=1&content_owner=7373346,사용감 적음
맥북에어 2020버전 13인치 판매 합니다,"맥북에어 20년 버젼 13인치 판매합니다
사용감은 애플로고쪽 겉면에 약간의 눌림자국있습니다
집에서 유튜브,음악만 들어서
사용하는데는 아무 문제 없습니다
풀박으로 다 있습니다
구매하시면 케이스도 같이 드릴게요
구매하시면 당일 택배 보내드립니다
구매 원하시면 연락주세요!",400000,2024.04.00,경기도 남양주시 별내동,1,https://media.bunjang.co.kr/product/257083542_1_1711282935_w856.jpg,https://m.bunjang.co.kr/products/257083542?original=1&content_owner=78322089,사용감 적음
맥북 에어 m2 15인치 스타라이트,"맥북 에어 m2 15인치 스타라이트 판매합니다
거의 사용을 하지 않아 판매합니다
기본형 256기가 램 8기가구요 사이클수 12회 배터리효율 100% 입니다 ! 거의 새거구요 구매는 11번가에서 11월 28일에 구매했습니다 연락주세요
파우치랑 케이스 원하시면 드립니다 !
직거래 선호합니다 지역 전주에요 !
싸게 판매합니다",1230000,2024.04.00,전라북도 전주시 덕진구 팔복동,1,https://media.bunjang.co.kr/product/257289860_1_1711338592_w856.jpg,https://m.bunjang.co.kr/products/257289860?original=1&content_owner=6177261,사용감 없음
맥북에어 M2 13 256/16GB 스페이스 그레이 풀박 팝니다,"맥북에어 M2 14 256/16GB 스페이스 그레이 풀박 팝니다

가격: 1,300,000원

상태: 베터리 효율 100%, 사이클 7, 새제품 수준 외관 컨디션, 풀박

직거래 지역: 부천, 서울 정동(시청역)",1300000,2024.04.00,경기도 부천시 중2동,1,https://media.bunjang.co.kr/product/258794823_1_1712040851_w856.jpg,https://m.bunjang.co.kr/products/258794823?original=1&content_owner=10465862,사용감 없음
맥북에어 m2 실버 기본형,"맥북에어 m2 풀박스 입니다 
싸이클은 10으로 거의 사용안했습니다
제품에 기스나 문제는 전혀없고요 
새거라고 생각하시면 됩니다 

택배,직거래 둘다 가능합니다

네고x",1000000,2024.04.00,인천광역시 서구 청라2동,1,https://media.bunjang.co.kr/product/257800272_1_1711262277_w856.jpg,https://m.bunjang.co.kr/products/257800272?original=1&content_owner=79118949,사용감 없음
맥북 에어 M1 8g 256g,"구매는 24년 2월 쯔음에 구매했고, 문서 작업 용으로만 사용해서 하자 전혀 없어요! 구매한 당일 날부터 항상 투명 케이스를 사용해서 새 것처럼 깔끔합니다. 박스는 따로 없고, 사진에 보이는 구성이에요!
직거래는 대전 서구 쪽에서만 가능하고 택배 거래는 안전결제 진행합니다!!",750000,2024.04.00,대전광역시 서구 복수동,1,https://media.bunjang.co.kr/product/257832332_1_1711291356_w856.jpg,https://m.bunjang.co.kr/products/257832332?original=1&content_owner=8431503,사용감 없음
"맥북 에어 13 M2 실버, M2 8코어, 512GB, 24GB, 30W","약 한 달 전에 산 맥북입니당 ..
회사 들어가고 작업할 일 많을 줄 알고 구매했는데 생각보다 많이 안 쓰는 것 같아서 팔아요 ㅠㅠ
한 달 동안 일주일?? 사용하고 방치해서 상태는 좋아용 ㅎㅎ
맥북 + 충전기 + 무선 마우스 + 허브 + 케이스 이렇게 해서 170에 내놔요 ..!
입금 확인되고 메일 하나 말해주시면 애플 케어 보증 증명 전달드립니다!",1700000,2024.04.00,-,1,https://media.bunjang.co.kr/product/258558332_1_1712184635_w856.jpg,https://m.bunjang.co.kr/products/258558332?original=1&content_owner=6471684,사용감 없음
맥북에어 2020 i3 10세대,"맥북에어 13 스그 2020
i3 256gb / 8gb
쿠팡에서 구매
직거래 덕은동 합정역 강남역 가능",570000,2024.04.00,-,1,https://media.bunjang.co.kr/product/253159659_1_1709530776_w856.jpg,https://m.bunjang.co.kr/products/253159659?original=1&content_owner=80950801,사용감 적음
맥북에어 2020 i5 16gb/256gb 골드,"2020년 맥북 인텔 모델입니다. cto로 램만 16기가로 추가해서 구했습니다.
모델 식별 번호 : A2179
cpu : 인텔 i5
램 : 16gb
ssd : 256gb
색상 : 골드
베터리 사이클 수 : 346

자잘한 찍힘이 군데 군데 존재하며, 스페이스바가 키감이 살짝 이상한데 사용에 지장없습니다. 저도 판매하려고 점검하다가 살짝  느꼈습니다. (말 안하면 못느낄 정도)

그리고 디스플레이 테두리 부분 고무가(상판과 디스플레이 사이)  떨어졌습니다. 마지막 사진 3개 보시고 확인하시면 됩니다.

충전기는 있는데 사진과 같이 케이블이 변색되어 있습니다.",360000,2024.04.00,대구광역시 북구 복현1동,1,https://media.bunjang.co.kr/product/258133464_1_1711602739_w856.jpg,https://m.bunjang.co.kr/products/258133464?original=1&content_owner=6796513,사용감 많음
맥북에어m2 스페이스그레이 13인치 512/8,"22년 10월경 구매한 맥북 에어 m2 팝니다
충동적으로 구매해 거의 사용하지 않았고
배터리 사이클은 30회 내외이며 풀박스입니다.

액정필름 부착되어 있고 키보드 스킨 같이 드립니다.
쿨거시 직접 구입한 로지텍 무선 마우스 및 맥북 케이스 보내드립니다.

512gb ssd 이며 8gb ram 입니다.

케이스 씌운상태로 집에서 한번 떨어뜨려 작은 찍힘이 있습니다 눈에 안보입니다.
가격 내렸습니다

평일 퇴근 6시 이후 직거래 가능합니다(하남시청역)",1030000,2024.04.00,경기도 하남시 덕풍2동,1,https://media.bunjang.co.kr/product/258052363_1_1711596635_w856.jpg,https://m.bunjang.co.kr/products/258052363?original=1&content_owner=5952891,사용감 적음
애플 맥북 에어 13인치 M2 풀박스 + 매직마우스,"🍎 맥북 에어 13인치
메모리 8GB / 용량 256GB / 사이클 수 63
한글도 돈주고 설치해놨는데 초기화 안하시면 사용하실 수 있습니다.
사자마자 키보드커버랑 케이스 씌워놔서 깨끗하구요! 케이스도 함께 드립니다!

6개월정도 사용하다가 아이패드로 갈아타서 판매합니다.
매직마우스 포함 가격입니다!

직거래는 삼육대 , 별내동  가능합니다.",1050000,2024.04.00,경기도 남양주시 별내동,1,https://media.bunjang.co.kr/product/257156295_1_1711411078_w856.jpg,https://m.bunjang.co.kr/products/257156295?original=1&content_owner=75936041,사용감 없음
맥북m2 에어 실버 13인치 16/512/10코어 팝니다,"맥북 m2 에어 실버 13인치 입니다
램 16GB 
512 GB
GPU 10코어 업글 제품 입니다
거치대 올려놓고 사용해서 상태 매우 좋아요
배터리도 효율 100 사이클 16 입니다
구성품 풀박스 입니다~

보증 24.11.3 까지 입니다
택배시 파손 이슈 생각해서 직거래만 합니다
지역은 경기도 안산 입니다",1500000,2024.04.00,경기도 안산시 상록구 본오2동,1,https://media.bunjang.co.kr/product/258639426_1_1711903827_w856.jpg,https://m.bunjang.co.kr/products/258639426?original=1&content_owner=3052990,사용감 없음
맥북에어 m2 13인치 실버,"2022년도 말에 구입하였고 사용을 정말 하지 않았습니다 사용해봤자 인터넷 인강 보는정도로만 사용하였고 
사진에 올려드린 것처럼 배터리성능 또한 100입니다! 
 상태도 사진으로 보시면 좋다는 것을 아실 수 있을 겁니다! 구매하시면 맥북 케이스까지 같이 드려용 
구매하실분만 연락주세요! 쿨거하시면 약간 네고 해드릴게용",1050000,2024.04.00,경기도 구리시 수택2동,1,https://media.bunjang.co.kr/product/257116444_1_1710766264_w856.jpg,https://m.bunjang.co.kr/products/257116444?original=1&content_owner=8348665,사용감 없음
맥북 에어 M2 실버 13인치 영문 기본형,"* 저녁 6시 이후 확인 및 답변 가능합니다

2차 구매자입니다. 

m3 에어로 교체를 위해 내놓습니다. 

영문 모델입니다. 

상태: 하자 없음, 생활감 있는 정도 (사진 참조)
구성: 기기 단품
보증: 만료
배터리 사이클: 208
스펙: 기본형(8GB/SSD 256)

별내별가람역 직거래만 가능합니다. 
네고 문의는 정중히 사양하며 따로 답변드리지 않습니다. 

구매 의사 있으신 분 연락주세요.",969000,2024.04.00,경기도 남양주시 별내동,1,https://media.bunjang.co.kr/product/255192522_1_1711282480_w856.jpg,https://m.bunjang.co.kr/products/255192522?original=1&content_owner=79871490,사용감 적음
85W 맥세이프 2 정품 충전기 풀박스 신품급 맥북프로 에어 A1424,"안녕하세요 

85W 맥세이프 2 정품 충전기 풀박스 입니다

구형 맥북 프로 및 맥북 에어에 사용가능한 고속 충전기 입니다

구형 맥북 에어에 사용하려고 샀다가 잃어버린 충전기를 찾게되어 몇 회 사용하지 않은 신품급 풀박스 입니다

모델명: A1424
정가: 89,000원

많은 질문 신중한 구매 부탁드립니다

감사합니다",65000,2024.04.00,서울특별시 송파구 잠실7동,1,https://media.bunjang.co.kr/product/259353855_1_1712477861_w856.jpg,https://m.bunjang.co.kr/products/259353855?original=1&content_owner=9712756,사용감 없음
맥북 에어 2012,2012년형 맥북에어입니다 초기화 해놓긴했지만 2012년형이여서 배터리도 금방 닳고 모니터도 가끔 하얗게 변하면서 안보입니다 고장났다고 생각하고 부품용으로 쓰실분 가져가세용 쿨거가능,50000,2024.04.00,-,1,https://media.bunjang.co.kr/product/257191726_1_1711344603_w856.jpg,https://m.bunjang.co.kr/products/257191726?original=1&content_owner=81359585,사용감 많음
맥북에어 /m2 / 15인치 / 애플마우스 포함,"Apple 맥북 에어 15 스페이스 그레이 • M2 8코어 • 256GB • 8GB • MAC OS

CPU M2 8코어
메모리 8GB
저장장치 SSD 256GB
화면 38.9cm

아이패드로 넘어가려고 판매합니다
충전선은 뜯지도 않았습니다!

사진은 채팅주시면 보내드립니다
직거래로 합니다

보증 만료 24년 11월 26일 입니다

구매시 사용하던 애플마우스 증정",1370000,2024.04.00,경기도 용인시 수지구 풍덕천1동,1,https://media.bunjang.co.kr/product/257735679_1_1711419988_w856.jpg,https://m.bunjang.co.kr/products/257735679?original=1&content_owner=108556,사용감 적음
맥북에어 13인치 M2 256GB 8코어 상태좋은 맥 노트북 작업용 추천,"혹시 휴대폰으로 보고 계신가요?
더보기를 꼭! 눌러서 제품 내용을 확인해주세요!
⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬⏬

☝ 약속합니다 ☝

💯 초기화가 되어있습니다. 바로 사용하실 수 있습니다
💯 판매 전 모든 검수를 마친 기능고장 없는 정상제품입니다.

📋 제품 설명 📋
맥북에어 13인치 M2 8코어 256GB 8GB 

구입년월 : 23.11 / 보증기간 : 24.11.03
배터리 웨어율 99% 
상태 완전 좋습니다 ! 
영문자판 입니다 

📋 상세사양 📋 
CPU : M2 / 옥타코어(4+4)
RAM : 8GB
GPU : M2
디스플레이 : 34.5cm(13.6인치) / 2560x1664(224ppi) / 500nit
저장장치 : 256GB 


💥💥💥💥💥💥💥💥💥
💥💥 꼭! 읽어보세요! 💥💥
💥💥💥💥💥💥💥💥💥

✔ 보고계신 모든 물건은 100% 직접 촬영 입니다.
✔ 후기와 판매내역이 많습니다.
✔ 택배/퀵서비스/직거래 전부 가능합니다.

🚀거래방식🚀

🤝    직거래     🤝
🤝   퀵서비스   🤝
🤝    택배     🤝

🤳직거래🤳

독산역 2번출구 근처에서 거래 가능하며 주차 가능합니다



🚚택배거래🚚

택배는 로젠택배입니다.
15시 이전 주문시 당일발송 100% 보장합니다
에어캡과 완충제를 아끼지 않습니다.
구매후기 작성시 택배비는 무료입니다. 

🏍퀵서비스🏍

퀵 서비스로 당일 수령이 가능합니다.
퀵 서비스 비용은 착불입니다.",2000,2024.04.00,서울특별시 금천구 가산동,1,https://media.bunjang.co.kr/product/259485822_1_1712657279_w856.jpg,https://m.bunjang.co.kr/products/259485822?original=1&content_owner=585336,사용감 없음
맥북에어 m2 스타라이트 부산,"맥북에어 M2 기본형 모델팝니다(M2, 8gb,256gb
2023년 3월쯤에 애플 공식 리셀러에서 구매했고 제조일자는 2023년 2월입니다! 집에서 주로 사용했고 윈도우 노트북을 구매해서 판매합니다! 기능상 문제또한 없습니다!
또 사이클도 40초반으로 아주 낮고 충전기 모두 포함입니다!
구매할때 있던 비닐들도 보관중이라서 잘 포장해서 드릴게요! 
외관상 정말 깨끗하나 꼼꼼히 찾아본 결과 미세하게 흠집있는 두 부분은 사진첨부했으나 너무 미세하고 작아서 잘 보이지 않는것같습니다
전자기기다보니 환불이 어려워 만나서 확인해보고 구매하시는것도 가능합니다!! 연락주세요
👉교환,네고,환불 불가능합니다👈",950000,2024.04.00,부산광역시 부산진구 양정제1동,1,https://media.bunjang.co.kr/product/257399912_1_1710993154_w856.jpg,https://m.bunjang.co.kr/products/257399912?original=1&content_owner=77414138,사용감 적음
맥북에어 m2 에플케어 26년5월7일까지,"사용기간 1년미만 
에플케어있음",1600000,2024.04.00,서울특별시 관악구 난곡동,1,https://media.bunjang.co.kr/product/253161951_1_1712130819_w856.jpg,https://m.bunjang.co.kr/products/253161951?original=1&content_owner=8858603,사용감 적음
맥북에어 m1 2020 판매합니다,"구매시기 20년
8GB 256GB SSD
사이클수 131
배터리 성능 최대치 89

박스, 충전기 포함 

케이스 끼고 사용했어서 하자 없이 깨끗해요~! 
데스크탑만 사용하게 되어서 판매합니다 
미아사거리역이나 삼양사거리 직거래합니다!",640000,2024.04.00,서울특별시 강북구 송천동,1,https://media.bunjang.co.kr/product/258082074_1_1711528787_w856.jpg,https://m.bunjang.co.kr/products/258082074?original=1&content_owner=479857,사용감 없음
맥북에어 m1 8g 256g 새 상품급,"맥북에어 m1 8g 256g 판매합니다
배터리 99, 사이클 수 13이고 찍힘이나 기스 없이 거의 새 것 상태이고 몇 번 사용 안 했습니다
박스랑 어댑터는 잃어버려서 C타입 케이블만 있습니다
편하게 채팅 걸어주세요",780000,2024.04.00,-,1,https://media.bunjang.co.kr/product/257687106_1_1711425777_w856.jpg,https://m.bunjang.co.kr/products/257687106?original=1&content_owner=83035890,사용감 없음
맥북에어 M1 8g / 256g 판매합니다,"맥북에어 M1 판매합니다.
램 8gb, ssd 256gb 입니다.
생활기스조차 없는 매우 좋은 상태이며,
(충전기 사용감 조금 있음)
모든 구성품 누락없이 다 존재합니다.

배터리 사이클 77, 배터리 상태 88%입니다.",650000,2024.04.00,서울특별시 마포구 아현동,1,https://media.bunjang.co.kr/product/258333332_1_1711678589_w856.jpg,https://m.bunjang.co.kr/products/258333332?original=1&content_owner=83065031,사용감 없음
맥북에어 m1 삽니다,"맥북에어 m1 삽니당
배터리효율 90이상/ 스그 또는 실버/ 심하지않은 외관 스크래치나 찍힘 상관x/강동구 직거래/직접 만나서 전원 켜보고 확인하고 거래가능한분",700000,2024.04.00,전라남도 여수시 쌍봉동,1,https://media.bunjang.co.kr/product/257555096_1_1711079654_w856.jpg,https://m.bunjang.co.kr/products/257555096?original=1&content_owner=8335903,사용감 적음
맥북 에어 m1 팔아요,"맥북 에어 M2 사게 되면서 에어m1 쓸 이유가 없네요 ㅠㅠ (랩 8GB， 256기가)

(찍힘 없어요~ 액정 보호필름 부착 되어있음)

배터리 효율 91퍼, 사이클 60 
외관 : s급 (하자 x , 풀박스 O ,정품충전기 O)

다시 공장초기화 다 했어요~",710000,2024.04.00,울산광역시 북구 송정동,1,https://media.bunjang.co.kr/product/257763460_1_1711264950_w856.jpg,https://m.bunjang.co.kr/products/257763460?original=1&content_owner=79721046,사용감 적음
맥북에어m1 수량입고...60만,"추가입고 한대... 로즈골드 싸이클 72  96%
모서리에 희미한 찍힘 1곳잇음

수량입고되엇는데 업체에서 20대 가져가고
8대 남앗습니다 모두 판매완료
상태는 깨끗하고 배터리도 모두 정상입니다
미사용 파우치 킨스킨은 선물입니다
많은 관심 기다려봅니다^^",600000,2024.04.00,-,1,https://media.bunjang.co.kr/product/256383255_1_1711539987_w856.jpg,https://m.bunjang.co.kr/products/256383255?original=1&content_owner=4210092,사용감 없음
맥북에어 M2 미드나이트 S급 13인치 램 8GB SSD 256GB,"2022 맥북에어 M2 13인치
미드나이트 색상 오묘하고 이쁩니다
유투브 넷플릭스 시청 외 사용 없음
배터리 효율 98% 
집에서만 사용해서 잔기스 및 얼룩없습니다.
사용시간이 적어 판매 합니다.
+다크 그린 슬리브케이스 서비스 드립니다.",900000,2024.04.00,서울특별시 강남구 논현2동,1,https://media.bunjang.co.kr/product/257449332_1_1712123205_w856.jpg,https://m.bunjang.co.kr/products/257449332?original=1&content_owner=82971684,사용감 없음
맥북 에어 레티나 13인치 2019,"맥북 에어 레티나 13인치 2019 노트북 팝니다 
유튜브 시청용으로만 깨끗하게 사용해서 기스 없고 
사이클수는 96입니다 8GB입니다 
용량 충분해요 
박스가ㅜ없어서 싸게 드려요 
 구매하시면 애플 매직 마우스 충전기 같이 드릴게요",400000,2024.04.00,-,1,https://media.bunjang.co.kr/product/257362635_1_1711078941_w856.jpg,https://m.bunjang.co.kr/products/257362635?original=1&content_owner=76560519,사용감 없음
A급)맥북 에어 m1 ram16gb 고급형,"뒤쪽에 마감이슈 있습니다 이것말고는 아무 문제도없는 상품입니다
손으로만져지지는않고요 각도에따라 안보이다 보입니다

집에서 보통 음악작업할때쓰였고 키보드및 마우스 따로사용하여서 
 상태는 민트급입니다 충전기 분실하였습니다 일반c타입 휴대폰 충전기사용하시면됩니다

3만원추가하시면 사용시간 10시간미만 8in1 베이서스 허브 드리겠습니다

파손면책 동의 하셔야 택배거래가능하구요
직거래는 운정역 야딩역 또는 운정고 
주변에서 가능합니다",850000,2024.04.00,경기도 파주시 운정2동,1,https://media.bunjang.co.kr/product/258262636_1_1711858677_w856.jpg,https://m.bunjang.co.kr/products/258262636?original=1&content_owner=2524259,사용감 없음
M1 맥북 에어,"2020년에 구매하였고 인터넷,동영상시청할때만 써서 상태 상당히 좋습니다. 배터리효율은 95프로이고 배터리 사이클은 65번입니다. 박스는 없고 정품 충전기,파우치 다같이 드립니다 아무래도 2020년에 샀다보니 사용감이 조금있는데 큰 찍힘이나 기스는 없습니다 경산 직거래 희망합니다",650000,2024.04.00,경상북도 경산시 하양읍,1,https://media.bunjang.co.kr/product/257247174_1_1710903651_w856.jpg,https://m.bunjang.co.kr/products/257247174?original=1&content_owner=7646085,사용감 적음
맥북에어 m1 512,"맥북에어 m1 512gb 8램 판매합니다
액정 색 이상 있지만 기능상에 문제는 없습니다
가격제시 받습니다
빠른 처분 원해서 왠만하면 맞춰드립니다 연락주세요",370000,2024.04.00,경기도 용인시 처인구 포곡읍,1,https://media.bunjang.co.kr/product/257532476_1_1711050806_w856.jpg,https://m.bunjang.co.kr/products/257532476?original=1&content_owner=8490514,고장/파손 상품
맥북에어m1+에어팟3세대 풀구성,"맥북에어 m1 실버(8, 256)
에어팟 3세대 팝니다.

맥북: 눈에 거의 띄지 않는 생활기스가 조금 있는편인것 같 은데 관리를 잘해줘서 전체적으로 상태가 아주 양호합니다. 5번째 사진 보시면 배터리상태 확인가능하세용!  화면 왼쪽 하단에 금이 갔는데 화면에 전혀 지장이 없습니다.(저는 전혀 신경쓰이지 않았어요)

에어팟: 실사용 2개월인것 같아요. 마지막 사진에 왼쪽 유닛에 찍힘 한군데 말고는 양쪽 다 잘들리고 전혀 문제 없습니다. 보증내년 1월 중순까지 살아있어요.

두 기기다 풀구성이고 어댑터, 케이블 또한 전혀 문제 없어요. 애지중지쓰느라 게임도 전혀하지않았고 카톡, 유튜브, 웹서핑 밖에 안했어요. 에어팟도 아침에 지하철에서 몇 번 들었을뿐 잘쓰진 않았어요. 갤탭 살려고 올립니당.

직거래(세종,대전) 환영",700000,2024.04.00,세종특별자치시 소담동,1,https://media.bunjang.co.kr/product/258099081_1_1711476540_w856.jpg,https://m.bunjang.co.kr/products/258099081?original=1&content_owner=82799782,사용감 적음
맥북에어 2019 13인치 i5 듀얼코어,"맥북에어 2019 13인치 입니다. 
박스, 충전기까지 모두 가지고있습니다
사진 처럼 흠집없고 액정에도 스크레치 없습니다 
사진 더 보고싶으신 부분 말씀 해주시면 찍어서 보내드리겠습니다. 

배터리 사이클 60 입니다

배터리 성능이나 사용하면서 이상 없고 유튜브 머신으로 밖에 사용 안해서 판매합니다",420000,2024.04.00,서울특별시 동대문구 답십리제1동,1,https://media.bunjang.co.kr/product/257896210_1_1711338476_w856.jpg,https://m.bunjang.co.kr/products/257896210?original=1&content_owner=2097897,사용감 없음
맥북에어 m1 스그 거의 새거 팔아요,"맥북에어 m1 스그 8gb ssd 256gb 팔아요
배터리효능 100퍼입니다 사용한지 2주 정도 됩니다
그정도로 완전 새거입니다 흠집 X
제조연월은 2024년 1월입니다
정품충전기랑 박스 다 있습니다
구매하시면 노트북 케이스까지 드립니다
궁금한거있으시면 번톡주세요~",950000,2024.04.00,경상남도 김해시 장유1동,1,https://media.bunjang.co.kr/product/258246277_1_1711606552_w856.jpg,https://m.bunjang.co.kr/products/258246277?original=1&content_owner=9986771,사용감 없음
(부품용)새로 os설치 못하는 맥북에어 2012 13인치 노트북,"맥비번을 잊어서 ssd는 빼고 부품용으로 팝니다
지금은 잘 작동하는데 i클라우드 비번을 잊어버려 새로 포맷하고 설치 못합니다

ssd 개인정보때문에 빼고 드립니다
업체분들은 풀고 쓰시니 업체분이 사시면 좋겠습니다

액정 케이스 배터리 무선랜카드 등등 사용할건 많아요
배터리 거의 신품입니다 사이클 6입니다
액정상태 좋고 외관도 왼쪽 모서리 찍힘 빼고는 무난합니다
나사는 가운데 긴것 두개 꼽고 나머지는 담아드려요

어댑터(맥세이프)는 안드리고 노트북만 드립니다 

개포동 직거래합니다 퀵도 됩니다",55000,2024.04.00,서울특별시 강남구 개포2동,1,https://media.bunjang.co.kr/product/257861127_1_1711839016_w856.jpg,https://m.bunjang.co.kr/products/257861127?original=1&content_owner=8613842,고장/파손 상품
